Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-06 00:00:00-05:00,1040.5789964737464,1067.2086051262331,1036.4132005969204,1060.441650390625,2690700,0.0,0.0
2026-01-07 00:00:00-05:00,1073.357824914489,1113.8803558783313,1072.321303033383,1104.3426513671875,4652800,0.0,0.0
2026-01-08 00:00:00-05:00,1109.9236375344708,1130.1151315037457,1066.5309648980485,1081.52001953125,3156000,0.0,0.0
2026-01-09 00:00:00-05:00,1083.154458968468,1100.7846972843408,1059.435020019225,1059.9632568359375,2561900,0.0,0.0
2026-01-12 00:00:00-05:00,1054.4220204454787,1079.6962425559345,1054.4220204454787,1077.34423828125,2380200,0.0,0.0
2026-01-13 00:00:00-05:00,1079.3375293789677,1086.5330837103616,1065.4745359116723,1073.547119140625,2194200,0.0,0.0
2026-01-14 00:00:00-05:00,1078.0917515392853,1080.3341425177584,1057.5315129459177,1069.660400390625,1912600,0.0,0.0
2026-01-15 00:00:00-05:00,1058.9665794701723,1064.0393315002927,1009.145589896656,1029.4765625,4183400,0.0,0.0
2026-01-16 00:00:00-05:00,1020.9655793820677,1046.3891963254314,1014.5572711831193,1034.8883056640625,3829000,0.0,0.0
2026-01-20 00:00:00-05:00,1024.6729775680276,1042.3130701998687,1012.524199858942,1037.7685546875,2484900,0.0,0.0
2026-01-21 00:00:00-05:00,1040.32985978363,1077.6731145445165,1038.4961163594983,1074.8726806640625,3685900,0.0,0.0
2026-01-22 00:00:00-05:00,1074.8726146071951,1091.775219312159,1068.1155144278098,1083.70263671875,2478200,0.0,0.0
2026-01-23 00:00:00-05:00,1080.064994815659,1080.6529654745325,1059.4250713515887,1060.6907958984375,2592900,0.0,0.0
2026-01-26 00:00:00-05:00,1058.617671085677,1063.4711963572774,1039.7915406130785,1059.1558837890625,2244900,0.0,0.0
2026-01-27 00:00:00-05:00,1060.5112881424259,1069.7599334508118,1031.3104503567147,1035.9945068359375,2587900,0.0,0.0
2026-01-28 00:00:00-05:00,1025.6296864105066,1026.2076811389297,1000.744160483774,1020.337646484375,3300200,0.0,0.0
2026-01-29 00:00:00-05:00,1021.8923586015108,1036.4828627296029,1014.5572637103229,1020.676513671875,2293000,0.0,0.0
2026-01-30 00:00:00-05:00,1029.8055008151143,1045.023756557955,1016.5504318157022,1033.6424560546875,3303100,0.0,0.0
2026-02-02 00:00:00-05:00,1034.0610037251938,1053.833994713948,1034.0610037251938,1040.598876953125,2757100,0.0,0.0
2026-02-03 00:00:00-05:00,1037.2303360735064,1045.2531608166285,990.2198751304529,1000.0664672851562,5483900,0.0,0.0
2026-02-04 00:00:00-05:00,1071.484074468819,1110.2325920635112,1061.3983039027282,1103.3758544921875,7119400,0.0,0.0
2026-02-05 00:00:00-05:00,1061.896634965065,1071.3645073556497,1002.428447202777,1017.3876953125,7742400,0.0,0.0
2026-02-06 00:00:00-05:00,1052.428759347951,1056.4351837493032,1029.7756484154418,1054.6014404296875,4887100,0.0,0.0
2026-02-09 00:00:00-05:00,1073.4474920908606,1103.1965218362955,1039.3931251339422,1041.13720703125,3423800,0.0,0.0
2026-02-10 00:00:00-05:00,1047.106886830628,1052.0800017961278,1020.417422880305,1021.5336303710938,3539400,0.0,0.0
2026-02-11 00:00:00-05:00,1023.0285304073461,1026.6163314138576,1009.1954656267221,1011.7767333984375,2599900,0.0,0.0
2026-02-12 00:00:00-05:00,1021.4040809660809,1056.2557899219587,1008.5776097089087,1034.7587890625,3592200,0.0,0.0
2026-02-13 00:00:00-05:00,1038.1927834268372,1062.5109063439502,1031.9135537447264,1038.2127685546875,2698700,1.73,0.0
2026-02-17 00:00:00-05:00,1043.8131616141866,1065.1664186889575,1033.1016200317115,1034.2696533203125,2984600,0.0,0.0
2026-02-18 00:00:00-05:00,1030.585923449878,1035.7570754830406,1009.5721090672547,1018.8062133789062,3236900,0.0,0.0
2026-02-19 00:00:00-05:00,1009.0829543394955,1023.4681645324832,1005.2695115421718,1021.4616088867188,2145800,0.0,0.0
2026-02-20 00:00:00-05:00,1022.1005406967669,1026.8823483519013,1000.7373519273956,1007.7852172851562,3249400,0.0,0.0
2026-02-23 00:00:00-05:00,1045.2207588154968,1062.6207378375525,1032.2231136507573,1056.740966796875,4767600,0.0,0.0
2026-02-24 00:00:00-05:00,1041.157682974726,1057.0803466475645,1022.3201151970201,1040.359130859375,2803100,0.0,0.0
2026-02-25 00:00:00-05:00,1034.7986940966075,1051.819444072113,1025.2352002657751,1027.06201171875,2481900,0.0,0.0
2026-02-26 00:00:00-05:00,1022.3201295430953,1025.155336894915,1005.6488763421559,1020.2637329101562,2666400,0.0,0.0
2026-02-27 00:00:00-05:00,1017.4185232803184,1051.1904029542225,1015.6116362309695,1050.18212890625,4325900,0.0,0.0
2026-03-02 00:00:00-05:00,1042.8248698187447,1054.3849263193688,1011.2592120236809,1016.2206420898438,3094300,0.0,0.0
2026-03-03 00:00:00-05:00,1013.2557562247102,1018.2571564550171,993.3600125791421,1005.9982299804688,2846000,0.0,0.0
2026-03-04 00:00:00-05:00,1009.8915446082733,1013.9145874726661,991.9523939096591,1001.8453979492188,1965500,0.0,0.0
2026-03-05 00:00:00-05:00,988.2987203014923,991.8526001312242,963.9406264593275,981.5703125,3769900,0.0,0.0
2026-03-06 00:00:00-05:00,973.3245007709129,989.5165980910544,964.4298390654943,988.628173828125,2627800,0.0,0.0
2026-03-09 00:00:00-04:00,985.194111803648,1007.1962156394599,978.8949575433462,1006.6571655273438,2802200,0.0,0.0
2026-03-10 00:00:00-04:00,1004.2712450318838,1010.2609343660699,992.2918663635114,999.6292114257812,1663700,0.0,0.0
2026-03-11 00:00:00-04:00,998.311502098723,1001.2064819613405,988.5981814336653,998.121826171875,1446900,0.0,0.0
2026-03-12 00:00:00-04:00,991.7427905232294,992.7909739355993,971.487619440222,975.5706176757812,2340100,0.0,0.0
2026-03-13 00:00:00-04:00,978.4457011691946,1001.4959880540754,976.3193565917665,983.38720703125,1984400,0.0,0.0
2026-03-16 00:00:00-04:00,990.2752976176918,996.4546627567153,973.8336299823382,987.4202270507812,2289900,0.0,0.0
2026-03-17 00:00:00-04:00,977.2377631609971,979.4838966606686,923.6600091426449,928.751220703125,5637500,0.0,0.0
2026-03-18 00:00:00-04:00,923.4104199289278,927.4035460691609,903.5545855733535,916.4723510742188,3443800,0.0,0.0
2026-03-19 00:00:00-04:00,912.429354351158,922.9412885225436,909.2947356002531,915.92333984375,2379000,0.0,0.0
2026-03-20 00:00:00-04:00,908.985266389583,923.7897990519223,897.7446062242202,905.1419067382812,4818800,0.0,0.0
2026-03-23 00:00:00-04:00,911.9201796099584,925.1873800592911,905.6709275208751,908.9852294921875,2817500,0.0,0.0
2026-03-24 00:00:00-04:00,905.4413416487102,907.1084547321748,894.0709004748627,901.4682006835938,2572700,0.0,0.0
2026-03-25 00:00:00-04:00,910.9219087844001,920.5653425404496,907.5277881210985,914.7353515625,2177700,0.0,0.0
2026-03-26 00:00:00-04:00,910.8121323585593,914.7752808955319,894.7497552881431,895.4585571289062,2163200,0.0,0.0
2026-03-27 00:00:00-04:00,894.4602639056106,899.2819808262025,875.6027109060323,876.7307739257812,2740800,0.0,0.0
2026-03-30 00:00:00-04:00,886.9531807909435,895.8878129375857,881.5924136890123,885.1063842773438,3070200,0.0,0.0
2026-03-31 00:00:00-04:00,891.954584390635,922.5519386829161,890.606928652067,918.189453125,3464200,0.0,0.0
2026-04-01 00:00:00-04:00,925.2871837626982,975.0015914677158,924.3986985831475,952.8796997070312,6267900,0.0,0.0
2026-04-02 00:00:00-04:00,943.3760237355892,956.0442184915349,928.4217862644292,933.9722290039062,2727100,0.0,0.0
2026-04-06 00:00:00-04:00,930.4382803520751,934.3914970823199,918.1994001721444,925.4668579101562,1821100,0.0,0.0
2026-04-07 00:00:00-04:00,922.9112880456931,931.0572386408663,896.9060659931422,929.489990234375,2726900,0.0,0.0
2026-04-08 00:00:00-04:00,939.9020790414424,959.4883584820097,931.5264820836841,951.6618041992188,2568000,0.0,0.0
2026-04-09 00:00:00-04:00,946.8400394832781,962.1038028461878,937.6758224852963,953.5485229492188,1672100,0.0,0.0
2026-04-10 00:00:00-04:00,962.0339403843994,962.2835107695718,933.9322906418785,937.8555297851562,1958900,0.0,0.0
2026-04-13 00:00:00-04:00,938.3546520722086,944.2745151105288,925.5766607891305,927.9525756835938,2089600,0.0,0.0
2026-04-14 00:00:00-04:00,923.4104377725906,938.314774067385,913.4675315563798,920.9147338867188,2360200,0.0,0.0
2026-04-15 00:00:00-04:00,921.9130237081006,928.4018538695544,886.5040059043586,903.4747924804688,4233400,0.0,0.0
2026-04-16 00:00:00-04:00,910.1033183857057,918.4190207097819,896.6065933400325,902.4365234375,2836600,0.0,0.0
2026-04-17 00:00:00-04:00,916.2227707820681,928.3918250000387,916.2227707820681,925.4369506835938,3266100,0.0,0.0
2026-04-20 00:00:00-04:00,925.3071846536486,928.0424663269345,910.9319060922493,918.3192138671875,1926300,0.0,0.0
2026-04-21 00:00:00-04:00,908.635854709379,911.4809326787256,879.5958183867632,901.4682006835938,4062800,0.0,0.0
2026-04-22 00:00:00-04:00,904.8423820878868,920.9545992997852,900.6795043349576,919.8964233398438,2623800,0.0,0.0
2026-04-23 00:00:00-04:00,927.8926781305523,928.4018114534182,910.3229477912832,916.0730590820312,2149200,0.0,0.0
2026-04-24 00:00:00-04:00,898.4633856614171,898.8726542867313,870.2319542406808,882.4409790039062,4463700,0.0,0.0
2026-04-27 00:00:00-04:00,876.6209957110293,889.6685430796404,866.5483079089853,866.7779541015625,2700300,0.0,0.0
2026-04-28 00:00:00-04:00,870.4016800589637,876.6409395474864,861.8663243344502,872.498046875,2561300,0.0,0.0
2026-04-29 00:00:00-04:00,864.5517248180772,867.5266452462313,849.0484441524184,849.7472534179688,3904600,0.0,0.0
2026-04-30 00:00:00-04:00,897.2355055865567,943.8751895675202,895.2588667183905,932.993896484375,8236700,0.0,0.0
2026-05-01 00:00:00-04:00,947.319267312977,982.75826152448,942.1780930763838,961.674560546875,4352400,0.0,0.0
2026-05-04 00:00:00-04:00,958.3502971422698,972.5458316721597,950.1244668406421,966.2666625976562,3696900,0.0,0.0
2026-05-05 00:00:00-04:00,970.219853370513,991.0938934084766,962.7526660738614,987.170654296875,2955500,0.0,0.0
2026-05-06 00:00:00-04:00,989.6463581052714,994.7775397290237,981.8098725641821,985.353759765625,3921200,0.0,0.0
2026-05-07 00:00:00-04:00,983.6766911132756,987.3004580328533,965.4380676031924,973.2846069335938,3494900,0.0,0.0
2026-05-08 00:00:00-04:00,972.39609732087,978.3158994826379,945.8817423190412,946.8201293945312,3559200,0.0,0.0
2026-05-11 00:00:00-04:00,947.3691720921403,993.2901224780607,941.6390458580445,965.3282470703125,3517500,0.0,0.0
2026-05-12 00:00:00-04:00,972.7654684278397,995.8058234825106,969.5110608513935,988.1689453125,3037500,0.0,0.0
2026-05-13 00:00:00-04:00,993.0405436127813,1021.0623132357589,990.2952694283781,1014.0044555664062,3486400,0.0,0.0
2026-05-14 00:00:00-04:00,1015.7414675474674,1016.4202916784651,994.2983997103153,1004.9700317382812,1751700,0.0,0.0
2026-05-15 00:00:00-04:00,1006.97998046875,1014.3800048828125,997.4099731445312,1004.9199829101562,2820700,1.73,0.0
2026-05-18 00:00:00-04:00,1000.6099853515625,1003.0,978.8699951171875,988.0900268554688,2016000,0.0,0.0
2026-05-19 00:00:00-04:00,989.510009765625,1021.7999877929688,984.5999755859375,1021.4099731445312,3796000,0.0,0.0
2026-05-20 00:00:00-04:00,1024.989990234375,1037.8800048828125,1003.6900024414062,1018.8699951171875,2998800,0.0,0.0
2026-05-21 00:00:00-04:00,1024.300048828125,1047.300048828125,1022.0,1041.6500244140625,2705200,0.0,0.0
2026-05-22 00:00:00-04:00,1049.81005859375,1070.3399658203125,1047.0699462890625,1065.0,3470600,0.0,0.0
