Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-27 00:00:00-04:00,389.82000732421875,389.8999938964844,373.5,383.2200012207031,18502100,0.0,0.0
2026-07-28 00:00:00-04:00,374.3599853515625,385.79998779296875,371.5199890136719,380.9100036621094,20328400,0.0,0.0
2026-07-29 00:00:00-04:00,380.6400146484375,386.1199951171875,369.510009765625,370.32000732421875,21374400,0.0,0.0
2026-07-30 00:00:00-04:00,380.3500061035156,388.67999267578125,377.5400085449219,387.8399963378906,23639800,0.0,0.0
2026-07-31 00:00:00-04:00,394.8299865722656,399.9200134277344,379.7099914550781,389.2799987792969,20391000,0.0,0.0
2026-08-03 00:00:00-04:00,384.4100036621094,392.6099853515625,374.6099853515625,392.2300109863281,17315100,0.0,0.0
2026-08-04 00:00:00-04:00,402.9700012207031,422.07000732421875,400.67999267578125,418.1600036621094,29564200,0.0,0.0
2026-08-05 00:00:00-04:00,421.70001220703125,427.0,416.8900146484375,418.2799987792969,16880400,0.0,0.0
2026-08-06 00:00:00-04:00,420.54998779296875,428.0299987792969,410.760009765625,420.57000732421875,13907500,0.0,0.0
2026-08-07 00:00:00-04:00,428.3999938964844,430.8399963378906,421.6099853515625,427.760009765625,14698300,0.0,0.0
2026-08-10 00:00:00-04:00,426.989990234375,432.7300109863281,420.1600036621094,422.3999938964844,13854100,0.0,0.0
2026-08-11 00:00:00-04:00,426.07000732421875,426.760009765625,413.2300109863281,416.0799865722656,12882700,0.0,0.0
2026-08-12 00:00:00-04:00,426.260009765625,426.5,414.6099853515625,416.04998779296875,15859200,0.0,0.0
2026-08-13 00:00:00-04:00,415.80999755859375,424.9200134277344,411.4100036621094,417.82000732421875,13180500,0.0,0.0
2026-08-14 00:00:00-04:00,411.9599914550781,412.5,388.5,392.989990234375,29513600,0.0,0.0
2026-08-17 00:00:00-04:00,397.260009765625,399.3599853515625,391.30999755859375,392.42999267578125,20042600,0.0,0.0
2026-08-18 00:00:00-04:00,384.32000732421875,385.7799987792969,377.010009765625,380.0,22878200,0.0,0.0
2026-08-19 00:00:00-04:00,372.3999938964844,373.9100036621094,357.6099853515625,362.4800109863281,35091400,0.0,0.0
2026-08-20 00:00:00-04:00,364.3900146484375,367.1199951171875,362.25,364.0299987792969,19729800,0.0,0.0
2026-08-21 00:00:00-04:00,370.69000244140625,375.1300048828125,365.04998779296875,368.45001220703125,19037100,0.0,0.0
2026-08-24 00:00:00-04:00,364.9700012207031,366.1700134277344,358.7099914550781,358.760009765625,18717200,0.0,0.0
2026-08-25 00:00:00-04:00,361.1000061035156,362.989990234375,355.30999755859375,356.739990234375,18014900,0.0,0.0
2026-08-26 00:00:00-04:00,357.1199951171875,359.4700012207031,350.05999755859375,355.5899963378906,19196300,0.0,0.0
2026-08-27 00:00:00-04:00,361.7900085449219,371.7200012207031,360.6099853515625,371.5400085449219,21330000,0.0,0.0
2026-08-28 00:00:00-04:00,373.6000061035156,376.5899963378906,365.3500061035156,368.7900085449219,16596100,0.0,0.0
2026-08-31 00:00:00-04:00,369.5199890136719,372.75,366.29998779296875,370.3399963378906,21948000,0.0,0.0
2026-09-01 00:00:00-04:00,364.25,371.3999938964844,362.0,369.67999267578125,19288900,0.0,0.0
2026-09-02 00:00:00-04:00,369.67999267578125,371.0899963378906,364.6499938964844,367.239990234375,38874600,0.0,0.0
2026-09-03 00:00:00-04:00,351.739990234375,359.3999938964844,342.3299865722656,357.1600036621094,60242600,0.0,0.0
2026-09-04 00:00:00-04:00,359.70001220703125,360.1600036621094,353.70001220703125,357.8999938964844,32863300,0.0,0.0
2026-09-08 00:00:00-04:00,363.67999267578125,372.70001220703125,362.739990234375,368.55999755859375,30464900,0.0,0.0
2026-09-09 00:00:00-04:00,366.2300109863281,368.010009765625,359.25,364.3800048828125,25918200,0.0,0.0
2026-09-10 00:00:00-04:00,360.0299987792969,365.2699890136719,357.75,360.8299865722656,23952400,0.0,0.0
